timestamp,trading_day,session_id,scan_id,scan_timestamp,market_session,decision_time_bucket,is_regular_market,is_auto_entry_window,is_after_close,minutes_from_open,minutes_to_close,gate_mode,min_rr_used,min_setup_used,symbol,decision,reason,trade_key,top_candidate,setup_percent,rr,setup_valid,execution_ready,realtime_ready,affordable,paper_affordability_override,original_affordable,original_affordability_status,original_option_contract_cost,original_max_allowed_contract_cost,price_geometry_ok,price_geometry_error,scanner_output_age_minutes,allow_review_tv_chart_auto_paper,review_validation_candidate,real_trading_enabled,real_alerts_only,paper_trade_opened,real_trade_readiness,real_review_scan_count,real_entry_checklist,action_status,blocked_by,scanner_blocked_by,action_reason,option_rejection_reason,realtime_block_reason,option_quality_score,option_spread_pct,option_quote_freshness,expiration_bucket,early_watch_status,early_watch_reason,would_pass_gate_if_rr_1_7,would_pass_gate_if_setup_65,would_pass_gate_if_review_allowed,late_entry_risk,missed_move_type
2026-07-28 19:17:05,2026-07-28,paper_validation_2026-07-28,2026-07-28_191705,2026-07-28 19:17:05,AFTER_CLOSE,AFTER_CLOSE,False,False,True,587.1,-197.1,auto_paper,1.8,70.0,NVDA,SKIPPED,ENTER_PAPER,,,,,,,,,,,,,,,,,,,,,,,,,ENTER_PAPER,,,,,,,,,,,,,,,,
2026-07-28 19:17:20,2026-07-28,paper_validation_2026-07-28,2026-07-28_191720,2026-07-28 19:17:20,AFTER_CLOSE,AFTER_CLOSE,False,False,True,587.34,-197.34,auto_paper,1.8,70.0,NVDA,SKIPPED,ENTER_PAPER,,,,,,,,,,,,,,,,,,,,,,,,,ENTER_PAPER,,,,,,,,,,,,,,,,
2026-07-28 19:17:43,2026-07-28,paper_validation_2026-07-28,2026-07-28_191743,2026-07-28 19:17:43,AFTER_CLOSE,AFTER_CLOSE,False,False,True,587.72,-197.72,auto_paper,1.8,70.0,NVDA,SKIPPED,ENTER_PAPER,,,,,,,,,,,,,,,,,,,,,,,,,ENTER_PAPER,,,,,,,,,,,,,,,,
2026-07-28 19:51:12,2026-07-28,paper_validation_2026-07-28,2026-07-28_195112,2026-07-28 19:51:12,AFTER_CLOSE,AFTER_CLOSE,False,False,True,621.21,-231.21,auto_paper,1.8,70.0,SYSTEM,SKIPPED,outside auto-entry window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-28 19:51:41,2026-07-28,paper_validation_2026-07-28,2026-07-28_195141,2026-07-28 19:51:41,AFTER_CLOSE,AFTER_CLOSE,False,False,True,621.69,-231.69,auto_paper,1.8,70.0,SYSTEM,SKIPPED,outside auto-entry window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-28 20:32:33,2026-07-28,paper_validation_2026-07-28,2026-07-28_203233,2026-07-28 20:32:33,AFTER_CLOSE,AFTER_CLOSE,False,False,True,662.57,-272.57,auto_paper,1.8,70.0,SYSTEM,SKIPPED,outside auto-entry window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-28 20:49:40,2026-07-28,paper_validation_2026-07-28,2026-07-28_204940,2026-07-28 20:49:40,AFTER_CLOSE,AFTER_CLOSE,False,False,True,679.67,-289.67,auto_paper,1.8,70.0,SYSTEM,SKIPPED,outside auto-entry window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
