candidate_id,trading_day,symbol,direction,setup,first_seen_at,last_seen_at,scan_count,rr,setup_score,entry_timing_score,entry_timing_grade,trade_quality_score,entry_priority_adjustment,expected_remaining_trend,projected_entry_grade,ranking_score,candidate_rank,holding_profile,option_quality,trend_health,regime,top_candidate,quote_freshness,rule_evaluation,scanner_recommendation,execution_eligibility,execution_outcome,execution_reason,trade_status,telegram_status,telegram_reason,decision,latest_decision,first_actionable_decision,first_actionable_at,first_actionable_scan_id,decision_history,auto_paper_decision,auto_paper_blocked_by,suggestion_status,paper_trade_status,entered,replay_outcome,target_first,stop_first,winner,missed_winner,final_r,trend_capture,mfe,tes,engineering_root_cause,evidence_updated_at,candidate_outcome,verdict,missed_winner_type,recommended_action,is_good_candidate,is_blocked
6fb29001a073f40571168909,2026-07-31,META,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,4,1.15,35.0,33.29,LATE_ENTRY,36.91,-30.0,17.42,C,6.91,18.0,,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,LOW_RR,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
71201d2d99a154a9890bec20,2026-07-31,META,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,1.15,35.0,33.29,LATE_ENTRY,36.91,-30.0,17.42,C,6.91,18.0,INTRADAY,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,LOW_RR,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
ec73e6e3a66d0412690b2365,2026-07-31,MRVL,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,3,2.41,57.0,11.61,LATE_ENTRY,41.57,-30.0,5.22,C,11.57,13.0,,,,HIGH_VOLATILITY,,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
c028794343cbb813c9fcb4b8,2026-07-31,MRVL,,NO_ENTRY,2026-07-31 00:41:30,2026-07-31 00:41:30,1,2.22,55.0,14.9,LATE_ENTRY,41.73,-45.0,9.64,C,-3.27,20.0,,,,HIGH_VOLATILITY,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:41:30', 'scan_id': '2026-07-31_004034', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
98a78430d1d59832cd2127b4,2026-07-31,MRVL,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,2.41,57.0,11.61,LATE_ENTRY,41.57,-30.0,5.22,C,11.57,13.0,INTRADAY,,,HIGH_VOLATILITY,,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
51306be5e6675df76684ebbe,2026-07-31,MSFT,,NO_ENTRY,2026-07-31 00:39:14,2026-07-31 01:12:56,4,0.0,4.0,75.64,GOOD,39.39,30.0,80.09,A,69.39,1.0,,,,RANGE_BOUND,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}
 {'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:53:18', 'scan_id': '2026-07-31_005221', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
63695fd88c2b9908aafa82f2,2026-07-31,MSFT,NONE,NO_ENTRY,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,0.0,4.0,75.64,GOOD,39.39,30.0,80.09,A,69.39,1.0,INTRADAY,,,RANGE_BOUND,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
cc246f97fb91e614f905ec05,2026-07-31,MU,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,4,3.16,55.0,26.14,LATE_ENTRY,43.98,-30.0,9.26,C,13.98,8.0,,,,HIGH_VOLATILITY,BULLISH_TOP_2,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
4b9ee268524f74c9d0eccc78,2026-07-31,MU,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,3.16,55.0,26.14,LATE_ENTRY,43.98,-30.0,9.26,C,13.98,8.0,INTRADAY,,,HIGH_VOLATILITY,BULLISH_TOP_2,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
a7fcc196123b12f24edf0300,2026-07-31,NFLX,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,4,1.17,56.0,59.49,AVERAGE,44.7,5.0,52.33,C,49.7,2.0,,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
ae37c41401c1371f06a09b07,2026-07-31,NFLX,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,1.17,56.0,59.49,AVERAGE,44.7,5.0,52.33,C,49.7,2.0,INTRADAY,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
322c3ba59b40093a5bcad284,2026-07-31,NVDA,,EMA_PULLBACK,2026-07-31 00:41:30,2026-07-31 01:12:56,3,1.21,59.0,22.84,LATE_ENTRY,39.06,-30.0,8.07,C,9.06,15.0,,,,TRENDING_BULL,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:41:30', 'scan_id': '2026-07-31_004034', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
4a27e42bd90110656b4e6dae,2026-07-31,NVDA,CALL,ACTIVE_TRADE,2026-07-31 00:39:14,2026-07-31 00:39:14,1,2.29,85.0,22.86,LATE_ENTRY,35.58,-30.0,8.12,C,5.58,18.0,,,,TRENDING_BULL,BULLISH_TOP_2,,DELAYED_DATA_CONFIRM_LIVE_CHART,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'DELAYED_DATA_CONFIRM_LIVE_CHART'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
7453f91bf706809e0b862dea,2026-07-31,NVDA,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,1.21,59.0,22.84,LATE_ENTRY,39.06,-30.0,8.07,C,9.06,15.0,INTRADAY,,,TRENDING_BULL,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
7b50d39ee114c9d65d0296cc,2026-07-31,ORCL,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,4,1.7,50.0,18.41,LATE_ENTRY,41.18,-45.0,17.34,C,-3.82,21.0,,,,HIGH_VOLATILITY,,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
5fe681c531b8c2ff0160e374,2026-07-31,ORCL,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,1.7,50.0,18.41,LATE_ENTRY,41.18,-45.0,17.34,C,-3.82,21.0,INTRADAY,,,HIGH_VOLATILITY,,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
932fbce5f72e4cf7a184f449,2026-07-31,PANW,,NO_ENTRY,2026-07-31 00:39:14,2026-07-31 01:12:56,4,1.28,56.0,10.73,LATE_ENTRY,37.51,-45.0,5.51,C,-7.49,23.0,,,,RANGE_BOUND,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
5323dc6f504ed96b8687f34d,2026-07-31,PANW,NONE,NO_ENTRY,2026-07-30 19:52:00 EDT,2026-07-30 19:52:00 EDT,1,1.28,56.0,10.73,LATE_ENTRY,37.51,-45.0,5.51,C,-7.49,23.0,INTRADAY,,,RANGE_BOUND,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:52:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
ff306b7e7c92a5077b533f0a,2026-07-31,PLTR,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,4,1.02,56.0,20.17,LATE_ENTRY,37.35,-45.0,7.89,C,-7.65,24.0,,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
0e93c190b4ad79d8d8c07f4e,2026-07-31,PLTR,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,1.02,56.0,20.17,LATE_ENTRY,37.35,-45.0,7.89,C,-7.65,24.0,INTRADAY,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
480527b18ee23f3f43e3d8fc,2026-07-31,QQQ,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,4,0.73,59.0,20.66,LATE_ENTRY,39.52,-30.0,5.36,C,9.52,14.0,,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,LOW_RR,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
ff77274e40948164f4212b4f,2026-07-31,QQQ,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,0.73,59.0,20.66,LATE_ENTRY,39.52,-30.0,5.36,C,9.52,14.0,INTRADAY,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,LOW_RR,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
57d0572ace9df6dae95efe31,2026-07-31,SMCI,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,4,1.69,59.0,15.96,LATE_ENTRY,42.46,-30.0,10.61,C,12.46,11.0,,,,HIGH_VOLATILITY,,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
49990c018906585f57c61b8a,2026-07-31,SMCI,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,1.69,59.0,15.96,LATE_ENTRY,42.46,-30.0,10.61,C,12.46,11.0,INTRADAY,,,HIGH_VOLATILITY,,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
0e07e112734aeeb0e879b948,2026-07-31,SMH,,EMA_PULLBACK,2026-07-31 00:39:14,2026-07-31 01:12:56,3,1.42,59.0,20.16,LATE_ENTRY,42.56,-30.0,4.98,C,12.56,10.0,,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,LOW_RR,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
fd63f2120bb15acf9ae82104,2026-07-31,SMH,,NO_ENTRY,2026-07-31 00:41:30,2026-07-31 00:41:30,1,1.25,50.0,27.62,LATE_ENTRY,41.75,0.0,19.41,C,41.75,7.0,,,,RANGE_BOUND,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:41:30', 'scan_id': '2026-07-31_004034', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
460fd59e60e756e273d618d8,2026-07-31,SMH,NONE,EMA_PULLBACK,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,1.42,59.0,20.16,LATE_ENTRY,42.56,-30.0,4.98,C,12.56,10.0,INTRADAY,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,LOW_RR,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
5f5877933c5a2c8333d57af4,2026-07-31,SOXL,,NO_ENTRY,2026-07-31 00:39:14,2026-07-31 01:12:56,4,2.22,53.0,28.13,LATE_ENTRY,43.88,0.0,19.8,C,43.88,3.0,,,,HIGH_VOLATILITY,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
32562b48e6c8b16ffe050313,2026-07-31,SOXL,NONE,NO_ENTRY,2026-07-30 19:57:00 EDT,2026-07-30 19:57:00 EDT,1,2.22,53.0,28.13,LATE_ENTRY,43.88,0.0,19.8,C,43.88,3.0,INTRADAY,,,HIGH_VOLATILITY,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-07-30 19:57:00 EDT', 'scan_id': None, 'reason': 'Stock aggregate data is not real-time', 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
cae45a59f0df1e203199cb1a,2026-07-31,SPCX,,NO_ENTRY,2026-07-31 00:39:14,2026-07-31 01:12:56,4,0.0,2.0,61.74,AVERAGE,28.51,15.0,64.78,B,43.51,4.0,,,,RANGE_BOUND,,,NO_DIRECTIONAL_EDGE,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,NO_TRADE_MARKET_CLOSED,NO_TRADE_MARKET_CLOSED,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-07-31 00:39:14', 'scan_id': '2026-07-31_003816', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_DIRECTIONAL_EDGE,2026-07-31T00:12:57,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
