candidate_id,trading_day,symbol,direction,setup,first_seen_at,last_seen_at,scan_count,rr,setup_score,entry_timing_score,entry_timing_grade,trade_quality_score,entry_priority_adjustment,expected_remaining_trend,projected_entry_grade,ranking_score,candidate_rank,holding_profile,option_quality,trend_health,regime,top_candidate,quote_freshness,rule_evaluation,scanner_recommendation,execution_eligibility,execution_outcome,execution_reason,trade_status,telegram_status,telegram_reason,decision,latest_decision,first_actionable_decision,first_actionable_at,first_actionable_scan_id,decision_history,auto_paper_decision,auto_paper_blocked_by,suggestion_status,paper_trade_status,entered,replay_outcome,target_first,stop_first,winner,missed_winner,final_r,trend_capture,mfe,tes,engineering_root_cause,evidence_updated_at,candidate_outcome,verdict,missed_winner_type,recommended_action,is_good_candidate,is_blocked
90d86655fc94068158cf99d5,2026-08-01,AVGO,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,6.0,84.47,EXCELLENT,37.78,30.0,87.05,A,67.78,5.0,,,,RANGE_BOUND,,,NO_DIRECTIONAL_EDGE,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,NO_TRADE_MARKET_CLOSED,NO_TRADE_MARKET_CLOSED,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
d24c10d382019416bac7b06a,2026-08-01,AVGO,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,10.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
1440981193018ca1d0c3dbe5,2026-08-01,CRWD,,EMA_PULLBACK,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.88,59.0,37.55,LATE_ENTRY,44.47,-15.0,26.75,C,29.47,16.0,,,,TRENDING_BULL,BULLISH_TOP_1,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
07011256704de08ffd09e76b,2026-08-01,CRWD,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,14.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
02424ff9ca2773d8ce13ad78,2026-08-01,INTC,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,49.0,27.93,LATE_ENTRY,32.84,0.0,22.54,C,32.84,14.0,,,,HIGH_VOLATILITY,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
a901445be815c7dd80ee5750,2026-08-01,INTC,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,20.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
a2a3958819c8d90edb7219e8,2026-08-01,LRCX,,EMA_REJECTION_SHORT,2026-08-01 00:09:41,2026-08-01 00:57:08,9,1.59,45.0,23.18,LATE_ENTRY,30.89,-45.0,16.08,C,-14.11,24.0,,,,RANGE_BOUND,BEARISH_TOP_2,,RISK_REJECTED,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'RISK_REJECTED'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,RISK_REJECTED,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
be53af6c496d85cba01ba383,2026-08-01,LRCX,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,22.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
2d4e7f37aa086e187647604e,2026-08-01,META,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,0.0,4.01,LATE_ENTRY,22.72,-45.0,7.64,C,-22.28,26.0,,,,RANGE_BOUND,,,NO_DIRECTIONAL_EDGE,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,NO_TRADE_MARKET_CLOSED,NO_TRADE_MARKET_CLOSED,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
99beb8dfac337b513fd68acd,2026-08-01,META,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,7.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
d508b31c1209e0609adb209c,2026-08-01,MRVL,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,25.0,18.0,LATE_ENTRY,26.2,-30.0,11.32,C,-3.8,23.0,,,,HIGH_VOLATILITY,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
96cca628731374fba9be4012,2026-08-01,MRVL,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,23.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
f965cf010ee639a9b73d7d62,2026-08-01,MSFT,,EMA_PULLBACK,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.74,58.0,65.67,AVERAGE,50.36,30.0,60.53,B,80.36,2.0,,,,RANGE_BOUND,BULLISH_TOP_2,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,LOW_RR,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
e6aac47138e6ea2680f4568b,2026-08-01,MSFT,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,5.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
a5102c93bb29bc7b6f2a0a4f,2026-08-01,MU,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,53.0,35.9,LATE_ENTRY,35.43,0.0,22.84,C,35.43,13.0,,,,HIGH_VOLATILITY,,,NO_ENTRY_TRIGGER,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_ENTRY_TRIGGER'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
3e3cbb2434946037ac2b26ef,2026-08-01,MU,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,11.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,NO_ENTRY_TRIGGER,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
1582f6ecc9bcd2536695dcb0,2026-08-01,NFLX,,EMA_PULLBACK,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.6,41.0,74.02,GOOD,44.61,45.0,80.26,A,89.61,1.0,,,,LOW_VOLATILITY,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
d2449d66e12de4d796c918ba,2026-08-01,NFLX,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,13.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
79a60d4563cacd3b539054da,2026-08-01,NVDA,,NO_ENTRY,2026-08-01 00:09:41,2026-08-01 00:57:08,9,0.0,8.0,65.06,AVERAGE,36.44,30.0,71.25,B,66.44,7.0,,,,RANGE_BOUND,,,NO_DIRECTIONAL_EDGE,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,NO_TRADE_MARKET_CLOSED,NO_TRADE_MARKET_CLOSED,,,,"[{'decision': 'NO_TRADE_MARKET_CLOSED', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'NO_DIRECTIONAL_EDGE'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
7c4f96c3940db29cb2e4ae64,2026-08-01,NVDA,NONE,NO_ENTRY,2026-08-01 09:18:32-04:00,2026-08-01 09:18:32-04:00,1,,,,,20.0,,,,20.0,3.0,INTRADAY,,,UNKNOWN,,,STALE_MARKET_DATA,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,AVOID,AVOID,,,,"[{'decision': 'AVOID', 'observed_at': '2026-08-01 09:18:32-04:00', 'scan_id': None, 'reason': 'Polygon delayed/stale feed', 'blocked_by': 'STALE_MARKET_DATA'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
5e100b39bdef7f0a0d911e46,2026-08-01,ORCL,,EMA_REJECTION_SHORT,2026-08-01 00:09:41,2026-08-01 00:57:08,9,1.05,38.0,74.2,GOOD,44.29,30.0,81.92,A,74.29,3.0,,,,RANGE_BOUND,,,LOW_RR,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,STALE_STOCK_DATA,STALE_STOCK_DATA,,,,"[{'decision': 'STALE_STOCK_DATA', 'observed_at': '2026-08-01 00:09:41', 'scan_id': '2026-08-01_000919', 'reason': None, 'blocked_by': 'LOW_RR'}]",,,,,False,NO_REPLAY,False,False,False,False,,,,,,2026-08-01T08:18:37,NEUTRAL,Neutral,,Observe; DO NOT CHANGE RULE.,False,True
