trading_day,scan_id,observed_at,symbol,score,category_score,setup,action,blocked_reason,top_candidate,candidate_scan_count,candidate_best_score,candidate_score_delta,candidate_strengthening,market_move_pct,final_outcome
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,JPM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102309,2026-08-08T10:23:37.527546-04:00,XOM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,MSFT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,AMZN,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,META,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,GOOGL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,TSLA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,AMD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,AVGO,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,MU,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,PLTR,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,NFLX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,CRWD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,JPM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102316,2026-08-08T10:24:02.468577-04:00,XOM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,QQQ,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,SPY,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,NVDA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,AAPL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,MSFT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,AMZN,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,META,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,GOOGL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,TSLA,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,AMD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,AVGO,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,MU,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,PLTR,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,NFLX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,CRWD,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,SMCI,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,SPCX,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,SMH,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,ARM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,TSM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,AMAT,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,MRVL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,ORCL,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,PANW,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,JPM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
2026-08-08,2026-08-08_102321,2026-08-08T10:24:27.237201-04:00,XOM,,,NO_ENTRY,AVOID,STALE_MARKET_DATA,,,,,,,NO_REPLAY
